InvoiceNo,TotalAmount,TotalQuantity,InvoiceDate,CustomerID,Country
576519,181.66,67,2011-11-15 12:25:00,12676.0,Sweden
576520,170.15,90,2011-11-15 12:33:00,14467.0,United Kingdom
576521,1070.4,336,2011-11-15 12:34:00,18259.0,United Kingdom
576538,655.58,588,2011-11-15 12:42:00,14725.0,United Kingdom
576539,133.7,26,2011-11-15 12:43:00,13058.0,United Kingdom
576540,107.7,36,2011-11-15 12:48:00,18043.0,United Kingdom
576543,305.62,248,2011-11-15 12:50:00,13236.0,United Kingdom
576553,195.25,161,2011-11-15 12:57:00,14666.0,United Kingdom
576554,318.99,186,2011-11-15 12:57:00,13066.0,United Kingdom
576555,247.15,223,2011-11-15 13:01:00,17861.0,United Kingdom
576556,317.95,201,2011-11-15 13:07:00,14640.0,United Kingdom
576557,160.19,229,2011-11-15 13:07:00,14714.0,United Kingdom
576558,338.15999999999997,228,2011-11-15 13:07:00,17086.0,United Kingdom
576559,252.78,95,2011-11-15 13:19:00,14711.0,United Kingdom
576560,275.74,218,2011-11-15 13:21:00,12877.0,United Kingdom
576562,143.04,96,2011-11-15 13:24:00,14522.0,United Kingdom
576563,210.55,73,2011-11-15 13:27:00,17564.0,United Kingdom
576564,273.52,90,2011-11-15 13:32:00,15311.0,United Kingdom
576567,114.0,79,2011-11-15 13:41:00,17220.0,United Kingdom
576568,213.78,104,2011-11-15 13:42:00,17153.0,United Kingdom
576570,179.78,90,2011-11-15 13:47:00,17220.0,United Kingdom
576571,311.6,164,2011-11-15 13:48:00,12950.0,United Kingdom
576572,355.23,199,2011-11-15 13:49:00,15514.0,United Kingdom
576573,104.1,146,2011-11-15 13:52:00,16600.0,United Kingdom
576574,832.01,299,2011-11-15 13:53:00,13078.0,United Kingdom
576575,333.69,124,2011-11-15 13:55:00,16295.0,United Kingdom
576577,180.7,98,2011-11-15 14:04:00,16557.0,United Kingdom
576581,570.98,286,2011-11-15 14:15:00,15955.0,United Kingdom
576586,429.6,240,2011-11-15 14:22:00,12415.0,Australia
576587,265.96,202,2011-11-15 14:23:00,18123.0,United Kingdom
576589,437.79,367,2011-11-15 14:29:00,17659.0,United Kingdom
576590,1894.01,706,2011-11-15 14:30:00,16240.0,United Kingdom
576591,136.32,120,2011-11-15 14:32:00,16422.0,United Kingdom
576592,504.43,254,2011-11-15 14:47:00,13614.0,United Kingdom
576593,598.73,281,2011-11-15 14:48:00,15720.0,United Kingdom
576595,376.58,199,2011-11-15 14:56:00,14911.0,EIRE
576596,107.79999999999998,52,2011-11-15 14:57:00,14911.0,EIRE
576597,1025.35,682,2011-11-15 14:57:00,14194.0,United Kingdom
576598,352.6,104,2011-11-15 15:05:00,13437.0,United Kingdom
576599,902.53,700,2011-11-15 15:06:00,14544.0,United Kingdom
576600,366.85,133,2011-11-15 15:08:00,18181.0,United Kingdom
576601,81.54,22,2011-11-15 15:10:00,14595.0,United Kingdom
576602,832.58,226,2011-11-15 15:20:00,14156.0,EIRE
576603,524.28,195,2011-11-15 15:22:00,14911.0,EIRE
576604,835.97,460,2011-11-15 15:23:00,13435.0,United Kingdom
576605,215.84,66,2011-11-15 15:33:00,14562.0,United Kingdom
576606,274.40000000000003,112,2011-11-15 15:33:00,13410.0,United Kingdom
576607,710.86,526,2011-11-15 15:42:00,12474.0,Germany
576608,595.44,1152,2011-11-15 15:49:00,17381.0,United Kingdom
576609,279.77,236,2011-11-15 16:08:00,15556.0,United Kingdom
576610,46.62,90,2011-11-15 16:19:00,15679.0,United Kingdom
576611,378.49,150,2011-11-15 16:29:00,17357.0,United Kingdom
576612,5.9,2,2011-11-15 16:30:00,17357.0,United Kingdom
576613,310.04,60,2011-11-15 16:34:00,13854.0,United Kingdom
576614,250.04,121,2011-11-15 16:38:00,12933.0,United Kingdom
576615,389.76,222,2011-11-15 16:42:00,17231.0,United Kingdom
576616,261.3,48,2011-11-15 16:56:00,14853.0,United Kingdom
576622,105.76,43,2011-11-15 17:11:00,14217.0,United Kingdom
576623,1301.0,1082,2011-11-15 17:12:00,12748.0,United Kingdom
576624,396.0,178,2011-11-15 17:14:00,16156.0,United Kingdom
576625,121.6,34,2011-11-15 17:20:00,15571.0,United Kingdom
576626,376.71999999999997,256,2011-11-15 17:26:00,12890.0,United Kingdom
576627,361.8,216,2011-11-16 08:25:00,14426.0,United Kingdom
576628,291.88,222,2011-11-16 08:28:00,13449.0,United Kingdom
576629,610.28,253,2011-11-16 08:37:00,12621.0,Germany
576630,199.98000000000002,91,2011-11-16 08:38:00,13816.0,Germany
576631,226.39999999999998,184,2011-11-16 08:53:00,16626.0,United Kingdom
576633,356.39,177,2011-11-16 09:27:00,13297.0,United Kingdom
576634,94.56,44,2011-11-16 09:28:00,13297.0,United Kingdom
576635,408.8,26,2011-11-16 09:32:00,15269.0,United Kingdom
576636,139.92000000000002,72,2011-11-16 09:34:00,12912.0,United Kingdom
576637,313.62,210,2011-11-16 09:34:00,16079.0,United Kingdom
576638,219.35,117,2011-11-16 09:35:00,13890.0,United Kingdom
576639,282.45,141,2011-11-16 09:43:00,13894.0,United Kingdom
576640,121.32000000000001,108,2011-11-16 09:44:00,13894.0,United Kingdom
576641,120.66,150,2011-11-16 09:59:00,17549.0,United Kingdom
576642,138.21,55,2011-11-16 09:59:00,12963.0,United Kingdom
576645,643.96,584,2011-11-16 10:14:00,16245.0,United Kingdom
576648,639.16,490,2011-11-16 10:32:00,14057.0,United Kingdom
576649,148.07,125,2011-11-16 10:32:00,16008.0,United Kingdom
576650,1935.9,1505,2011-11-16 10:34:00,14286.0,United Kingdom
576651,609.07,209,2011-11-16 10:37:00,14626.0,United Kingdom
576652,170.56,115,2011-11-16 10:39:00,17198.0,United Kingdom
576653,4391.16,2900,2011-11-16 10:45:00,14156.0,EIRE
576654,144.06,67,2011-11-16 10:55:00,15584.0,United Kingdom
576655,470.33,165,2011-11-16 10:55:00,15687.0,United Kingdom
576656,30.0,24,2011-11-16 10:57:00,15687.0,United Kingdom
576657,409.02,262,2011-11-16 11:03:00,12720.0,Germany
576658,290.81,159,2011-11-16 11:05:00,14534.0,United Kingdom
576659,21.0,1,2011-11-16 11:09:00,15373.0,United Kingdom
576660,315.7,66,2011-11-16 11:16:00,15110.0,United Kingdom
576661,102.79,42,2011-11-16 11:17:00,17377.0,United Kingdom
576663,247.98000000000002,102,2011-11-16 11:31:00,16157.0,United Kingdom
576664,232.5,147,2011-11-16 11:41:00,14646.0,Netherlands
576665,887.25,457,2011-11-16 11:46:00,17841.0,United Kingdom
576666,4.2,2,2011-11-16 11:47:00,17841.0,United Kingdom
576667,498.06,262,2011-11-16 11:48:00,12963.0,United Kingdom
576668,363.2,96,2011-11-16 11:49:00,18246.0,United Kingdom
576669,77.76,25,2011-11-16 11:52:00,12640.0,France
576671,55.16,54,2011-11-16 11:55:00,14385.0,United Kingdom
576672,1497.52,662,2011-11-16 11:59:00,12731.0,France
576676,177.2,84,2011-11-16 12:03:00,16855.0,United Kingdom
576677,319.86,143,2011-11-16 12:03:00,16393.0,United Kingdom
576684,625.86,234,2011-11-16 12:08:00,14092.0,United Kingdom
576686,365.98,329,2011-11-16 12:08:00,16916.0,United Kingdom
576687,159.13,82,2011-11-16 12:13:00,13558.0,United Kingdom
576688,1980.26,924,2011-11-16 12:16:00,16717.0,United Kingdom
576689,230.37,226,2011-11-16 12:18:00,16657.0,United Kingdom
576690,337.28,216,2011-11-16 12:19:00,15900.0,United Kingdom
576691,237.60000000000002,48,2011-11-16 12:21:00,14507.0,United Kingdom
576692,201.44,178,2011-11-16 12:21:00,17412.0,United Kingdom
576693,443.4,300,2011-11-16 12:22:00,13199.0,United Kingdom
576694,309.37,231,2011-11-16 12:25:00,14426.0,United Kingdom
576695,177.93,99,2011-11-16 12:25:00,16469.0,United Kingdom
576696,623.54,396,2011-11-16 12:26:00,16669.0,United Kingdom
576704,165.92,33,2011-11-16 12:29:00,14527.0,United Kingdom
576734,184.4,96,2011-11-16 12:42:00,17680.0,United Kingdom
576736,356.1,174,2011-11-16 12:42:00,13089.0,United Kingdom
576758,273.04,112,2011-11-16 12:51:00,16814.0,United Kingdom
576768,1145.32,460,2011-11-16 13:13:00,13408.0,United Kingdom
576769,107.45,67,2011-11-16 13:14:00,13575.0,United Kingdom
576770,223.85000000000002,104,2011-11-16 13:16:00,13926.0,United Kingdom
576771,739.02,597,2011-11-16 13:19:00,13285.0,United Kingdom
576772,434.5,170,2011-11-16 13:20:00,16839.0,United Kingdom
576774,301.1,166,2011-11-16 13:21:00,13131.0,United Kingdom
576775,716.0,400,2011-11-16 13:21:00,13629.0,United Kingdom
576778,241.53,165,2011-11-16 13:24:00,16085.0,United Kingdom
576779,1134.6,725,2011-11-16 13:25:00,14554.0,United Kingdom
576780,370.36,155,2011-11-16 13:27:00,13258.0,United Kingdom
576781,178.34,190,2011-11-16 13:33:00,13939.0,United Kingdom
576782,340.0,4,2011-11-16 13:36:00,17500.0,United Kingdom
576783,475.13,235,2011-11-16 13:38:00,13447.0,United Kingdom
576784,384.18,218,2011-11-16 13:40:00,16204.0,United Kingdom
576786,238.99,153,2011-11-16 13:53:00,16999.0,United Kingdom
576787,946.41,499,2011-11-16 13:54:00,13815.0,Germany
576789,60.12,109,2011-11-16 13:56:00,12569.0,Germany
576790,67.75,6,2011-11-16 13:59:00,12569.0,Germany
576791,256.32,288,2011-11-16 13:59:00,17896.0,United Kingdom
576792,295.17,459,2011-11-16 14:11:00,17596.0,United Kingdom
576809,305.22,186,2011-11-16 14:20:00,14851.0,United Kingdom
576824,408.66,150,2011-11-16 14:26:00,12910.0,United Kingdom
576826,49.8,36,2011-11-16 14:28:00,12910.0,United Kingdom
576827,612.0,720,2011-11-16 14:28:00,12901.0,United Kingdom
576830,278.13,149,2011-11-16 14:54:00,14898.0,United Kingdom
576832,263.0,161,2011-11-16 15:01:00,13102.0,United Kingdom
576833,226.17000000000002,397,2011-11-16 15:08:00,17434.0,United Kingdom
576834,389.41,193,2011-11-16 15:10:00,13458.0,United Kingdom
576836,462.28,322,2011-11-16 15:14:00,16191.0,United Kingdom
576838,353.98,170,2011-11-16 15:21:00,18075.0,United Kingdom
576841,106.88,32,2011-11-16 15:26:00,17368.0,United Kingdom
576842,295.8,226,2011-11-16 15:31:00,13599.0,United Kingdom
576844,1115.52,794,2011-11-16 15:33:00,16713.0,United Kingdom
576845,200.2,44,2011-11-16 15:34:00,12991.0,United Kingdom
576846,497.97,289,2011-11-16 15:35:00,13500.0,United Kingdom
576847,456.59999999999997,412,2011-11-16 15:35:00,17017.0,United Kingdom
576848,245.68,124,2011-11-16 15:38:00,15051.0,United Kingdom
576849,23.55,7,2011-11-16 15:39:00,13924.0,United Kingdom
576851,235.78,145,2011-11-16 15:41:00,15967.0,United Kingdom
576852,294.32,194,2011-11-16 15:45:00,16809.0,United Kingdom
576853,93.39,57,2011-11-16 15:48:00,12971.0,United Kingdom
576854,42.36000000000001,36,2011-11-16 15:49:00,12993.0,United Kingdom
576855,238.92000000000002,200,2011-11-16 15:51:00,17757.0,United Kingdom
576857,218.77,133,2011-11-16 15:52:00,12748.0,United Kingdom
576859,495.78000000000003,152,2011-11-16 15:56:00,18167.0,United Kingdom
576860,769.36,639,2011-11-16 15:58:00,17602.0,United Kingdom
576861,220.94,340,2011-11-16 16:00:00,18041.0,United Kingdom
576862,290.81,125,2011-11-16 16:06:00,14825.0,United Kingdom
576863,251.97,123,2011-11-16 16:06:00,12626.0,Germany
576864,200.78,179,2011-11-16 16:06:00,12748.0,United Kingdom
576865,103.69,45,2011-11-16 16:08:00,12748.0,United Kingdom
576867,285.3,122,2011-11-16 16:18:00,13012.0,United Kingdom
576869,617.04,577,2011-11-16 16:20:00,12500.0,Germany
576872,277.88,111,2011-11-16 16:26:00,13238.0,United Kingdom
576873,109.84,161,2011-11-16 16:30:00,17835.0,United Kingdom
576874,171.19,65,2011-11-16 16:30:00,15432.0,United Kingdom
576875,349.6,150,2011-11-16 16:32:00,15805.0,United Kingdom
576876,411.98,188,2011-11-16 16:42:00,16804.0,United Kingdom
576877,6.959999999999999,24,2011-11-16 16:43:00,16804.0,United Kingdom
576878,86.6,52,2011-11-16 16:49:00,18059.0,United Kingdom
576879,444.68,220,2011-11-16 16:52:00,18006.0,United Kingdom
576880,350.62,148,2011-11-16 17:03:00,14911.0,EIRE
576881,389.13,233,2011-11-16 17:10:00,14673.0,United Kingdom
576888,267.7,104,2011-11-16 17:16:00,14948.0,United Kingdom
576889,292.67,148,2011-11-16 17:24:00,12748.0,United Kingdom
576890,328.65,223,2011-11-16 17:25:00,12662.0,Germany
576891,120.9,42,2011-11-16 17:26:00,12662.0,Germany
576892,67.00999999999999,37,2011-11-17 08:20:00,15737.0,United Kingdom
576893,186.79999999999998,153,2011-11-17 08:29:00,12481.0,Germany
576894,291.86,110,2011-11-17 08:35:00,12681.0,France
576895,58.349999999999994,5,2011-11-17 08:40:00,12356.0,Portugal
576896,181.6,80,2011-11-17 08:41:00,14735.0,United Kingdom
576897,743.43,186,2011-11-17 08:41:00,17828.0,Malta
576899,759.48,248,2011-11-17 08:49:00,14911.0,EIRE
576900,343.38,210,2011-11-17 08:53:00,15489.0,United Kingdom
576901,207.99,119,2011-11-17 08:54:00,16929.0,United Kingdom
576902,99.0,20,2011-11-17 08:56:00,17330.0,United Kingdom
576904,211.63,78,2011-11-17 09:25:00,14931.0,Channel Islands
576905,285.88,164,2011-11-17 09:31:00,13308.0,United Kingdom
576906,616.48,575,2011-11-17 09:33:00,18225.0,United Kingdom
576907,248.2,169,2011-11-17 09:34:00,12610.0,Italy
576909,1072.1200000000001,519,2011-11-17 09:49:00,12471.0,Germany
576910,2037.69,473,2011-11-17 09:51:00,12477.0,Germany
576911,327.56,313,2011-11-17 10:01:00,17461.0,United Kingdom
576912,411.96000000000004,228,2011-11-17 10:01:00,13756.0,United Kingdom
576913,55.08,60,2011-11-17 10:02:00,13756.0,United Kingdom
576914,93.44,144,2011-11-17 10:09:00,15124.0,United Kingdom
576915,25.699999999999996,22,2011-11-17 10:21:00,17461.0,United Kingdom
576916,358.15000000000003,175,2011-11-17 10:24:00,14655.0,United Kingdom
576917,289.1,143,2011-11-17 10:40:00,17613.0,United Kingdom
576920,532.76,266,2011-11-17 10:49:00,13871.0,United Kingdom
576922,7.800000000000001,20,2011-11-17 10:51:00,17613.0,United Kingdom
576923,4808.48,2210,2011-11-17 10:52:00,12753.0,Japan
576924,477.67,201,2011-11-17 10:53:00,17419.0,United Kingdom
576926,442.14,188,2011-11-17 10:59:00,14113.0,United Kingdom
576927,1551.3,772,2011-11-17 11:02:00,12567.0,France
576928,145.95,107,2011-11-17 11:04:00,14102.0,United Kingdom
576929,129.78,56,2011-11-17 11:09:00,16638.0,United Kingdom
576930,311.44,122,2011-11-17 11:09:00,14834.0,United Kingdom
576931,305.38,418,2011-11-17 11:10:00,13028.0,United Kingdom
576932,492.51,209,2011-11-17 11:12:00,15443.0,United Kingdom
576933,349.56,312,2011-11-17 11:29:00,15529.0,United Kingdom
576941,619.9,215,2011-11-17 11:34:00,12562.0,France
576948,533.69,217,2011-11-17 11:45:00,14515.0,United Kingdom
576958,13.049999999999999,9,2011-11-17 11:48:00,14515.0,United Kingdom
576971,312.92,200,2011-11-17 11:51:00,14032.0,United Kingdom
576984,280.97,191,2011-11-17 11:54:00,14332.0,United Kingdom
576995,244.66,64,2011-11-17 11:59:00,16298.0,United Kingdom
577000,306.0,120,2011-11-17 12:00:00,17716.0,United Kingdom
577008,133.02,134,2011-11-17 12:02:00,16869.0,United Kingdom
577009,572.59,164,2011-11-17 12:05:00,12749.0,United Kingdom
577010,464.85,475,2011-11-17 12:11:00,15506.0,United Kingdom
577011,30.0,24,2011-11-17 12:19:00,15657.0,United Kingdom
577016,780.1999999999999,384,2011-11-17 12:21:00,17095.0,United Kingdom
577018,163.74,82,2011-11-17 12:25:00,12971.0,United Kingdom
577019,211.10000000000002,88,2011-11-17 12:30:00,14112.0,United Kingdom
577020,365.29,193,2011-11-17 12:32:00,17147.0,United Kingdom
577021,2209.74,906,2011-11-17 12:39:00,12931.0,United Kingdom
577022,331.55,195,2011-11-17 12:42:00,13668.0,United Kingdom
577023,412.8,240,2011-11-17 12:43:00,16186.0,United Kingdom
577024,143.2,92,2011-11-17 12:47:00,14704.0,United Kingdom
577025,363.62,174,2011-11-17 12:54:00,16161.0,United Kingdom
577026,243.6,79,2011-11-17 12:55:00,17237.0,United Kingdom
577027,321.15,132,2011-11-17 12:56:00,12647.0,Germany
577028,211.29999999999998,94,2011-11-17 12:59:00,17080.0,United Kingdom
577029,655.8199999999999,729,2011-11-17 12:59:00,15563.0,United Kingdom
577030,412.56000000000006,336,2011-11-17 12:59:00,14060.0,United Kingdom
577031,301.64,170,2011-11-17 13:00:00,15298.0,United Kingdom
577032,91.8,56,2011-11-17 13:07:00,13160.0,United Kingdom
577033,453.45,231,2011-11-17 13:16:00,17797.0,United Kingdom
577034,843.64,873,2011-11-17 13:16:00,12847.0,United Kingdom
577035,341.15999999999997,126,2011-11-17 13:21:00,15187.0,United Kingdom
577036,54.57,18,2011-11-17 13:21:00,17797.0,United Kingdom
577038,401.78,346,2011-11-17 13:30:00,14796.0,United Kingdom
577039,1050.66,446,2011-11-17 13:30:00,12539.0,Spain
577041,152.64000000000001,144,2011-11-17 13:32:00,15864.0,United Kingdom
577043,174.9,90,2011-11-17 13:38:00,14282.0,United Kingdom
577044,460.8,240,2011-11-17 13:45:00,17428.0,United Kingdom
577045,145.0,100,2011-11-17 13:46:00,17428.0,United Kingdom
577046,1342.71,524,2011-11-17 13:46:00,12449.0,Belgium
577047,315.9,42,2011-11-17 13:48:00,13014.0,United Kingdom
577048,65.7,38,2011-11-17 13:50:00,13247.0,United Kingdom
577049,298.78,104,2011-11-17 13:58:00,17397.0,United Kingdom
577050,738.67,798,2011-11-17 13:59:00,14191.0,United Kingdom
577051,174.98,113,2011-11-17 14:02:00,14034.0,United Kingdom
577052,382.63,146,2011-11-17 14:08:00,17397.0,United Kingdom
577053,612.39,321,2011-11-17 14:17:00,13001.0,United Kingdom
577054,103.2,96,2011-11-17 14:19:00,13815.0,Germany
577055,599.16,228,2011-11-17 14:22:00,15189.0,United Kingdom
577056,631.35,171,2011-11-17 14:24:00,17985.0,United Kingdom
577057,496.48,513,2011-11-17 14:26:00,12748.0,United Kingdom
577058,406.22,352,2011-11-17 14:29:00,18122.0,United Kingdom
577059,237.35999999999999,102,2011-11-17 14:30:00,13704.0,United Kingdom
577060,131.8,92,2011-11-17 14:36:00,14397.0,United Kingdom
577061,842.94,383,2011-11-17 14:40:00,14911.0,EIRE
577062,162.95,197,2011-11-17 14:40:00,18221.0,United Kingdom
577063,447.93,195,2011-11-17 14:41:00,17183.0,United Kingdom
577064,295.14,562,2011-11-17 14:43:00,16656.0,United Kingdom
577065,146.35000000000002,53,2011-11-17 14:46:00,13890.0,United Kingdom
577067,164.72,170,2011-11-17 14:49:00,12704.0,Finland
577068,9.0,30,2011-11-17 14:50:00,15563.0,United Kingdom
577069,69.61,13,2011-11-17 14:51:00,12704.0,Finland
577071,1166.7,481,2011-11-17 14:56:00,13969.0,United Kingdom
577072,99.7,22,2011-11-17 15:02:00,15089.0,United Kingdom
577074,243.96,284,2011-11-17 15:04:00,15399.0,United Kingdom
577076,151.5,96,2011-11-17 15:08:00,14362.0,United Kingdom
577077,524.18,409,2011-11-17 15:16:00,17799.0,United Kingdom
577079,129.22,64,2011-11-17 15:22:00,14416.0,United Kingdom
577080,357.6,172,2011-11-17 15:24:00,17001.0,United Kingdom
577082,444.82,311,2011-11-17 15:31:00,15811.0,United Kingdom
577083,145.71,257,2011-11-17 15:34:00,15287.0,United Kingdom
577084,282.25,43,2011-11-17 15:41:00,16626.0,United Kingdom
577085,310.5,194,2011-11-17 15:47:00,12997.0,United Kingdom
577086,165.3,206,2011-11-17 15:50:00,16070.0,United Kingdom
577087,149.6,10,2011-11-17 15:55:00,12464.0,Belgium
577088,129.6,96,2011-11-17 15:59:00,15267.0,United Kingdom
577089,166.15,73,2011-11-17 15:59:00,12841.0,United Kingdom
577090,209.49,311,2011-11-17 16:02:00,13828.0,United Kingdom
577091,131.95,43,2011-11-17 16:29:00,16531.0,United Kingdom
577092,446.90000000000003,238,2011-11-17 16:35:00,15136.0,United Kingdom
577093,426.06,150,2011-11-17 16:37:00,13089.0,United Kingdom
577094,149.29,54,2011-11-17 16:39:00,15435.0,United Kingdom
577095,219.44,191,2011-11-17 16:39:00,15867.0,United Kingdom
577097,616.8,144,2011-11-17 16:42:00,17243.0,United Kingdom
577098,472.0,130,2011-11-17 16:43:00,16839.0,United Kingdom
577099,312.68,190,2011-11-17 16:48:00,13313.0,United Kingdom
577100,59.0,20,2011-11-17 16:51:00,16009.0,United Kingdom
577101,130.7,66,2011-11-17 16:51:00,13138.0,United Kingdom
577103,88.25,25,2011-11-17 17:08:00,15081.0,United Kingdom
577104,312.73,83,2011-11-17 17:13:00,12747.0,United Kingdom
577105,186.17999999999998,118,2011-11-17 17:16:00,16076.0,United Kingdom
577106,331.54,270,2011-11-17 17:18:00,14456.0,United Kingdom
577107,851.0600000000001,348,2011-11-17 17:30:00,16558.0,United Kingdom
577108,326.75,192,2011-11-17 17:34:00,15983.0,United Kingdom
577109,304.47,209,2011-11-17 17:50:00,16042.0,United Kingdom
577110,113.64,126,2011-11-17 17:53:00,14234.0,United Kingdom
577121,800.96,514,2011-11-17 18:29:00,12681.0,France
577125,133.4,62,2011-11-17 18:43:00,12445.0,Spain
577126,1794.05,1025,2011-11-17 19:22:00,12406.0,Denmark
577127,445.08000000000004,192,2011-11-17 19:27:00,16871.0,United Kingdom
577128,130.49,59,2011-11-17 19:48:00,14508.0,United Kingdom
577129,46.8,24,2011-11-17 19:52:00,15602.0,United Kingdom
577130,165.0,1,2011-11-17 19:58:00,15861.0,United Kingdom
577132,184.26,30,2011-11-18 08:21:00,13599.0,United Kingdom
577133,51.95,57,2011-11-18 08:47:00,13962.0,United Kingdom
577134,340.8,68,2011-11-18 08:56:00,14434.0,United Kingdom
577135,239.72,340,2011-11-18 08:56:00,12427.0,Germany
577136,170.0,40,2011-11-18 08:57:00,17163.0,United Kingdom
577137,325.44,96,2011-11-18 08:59:00,14110.0,United Kingdom
577138,17.700000000000003,6,2011-11-18 09:03:00,13079.0,United Kingdom
577139,42.900000000000006,22,2011-11-18 09:04:00,16500.0,United Kingdom
577140,55.6,18,2011-11-18 09:10:00,13269.0,United Kingdom
577141,553.14,315,2011-11-18 09:11:00,13269.0,United Kingdom
577142,344.51,171,2011-11-18 09:19:00,13985.0,United Kingdom
577143,142.88,70,2011-11-18 09:31:00,13200.0,United Kingdom
577146,75.45,11,2011-11-18 09:42:00,16414.0,United Kingdom
577148,1253.66,586,2011-11-18 09:43:00,13941.0,United Kingdom
577152,499.4,300,2011-11-18 09:53:00,14277.0,France
577155,349.40000000000003,192,2011-11-18 09:56:00,13050.0,United Kingdom
577156,604.73,423,2011-11-18 09:57:00,13471.0,United Kingdom
577157,925.64,669,2011-11-18 09:58:00,12451.0,Switzerland
577158,342.83000000000004,135,2011-11-18 09:58:00,16293.0,United Kingdom
577160,334.56,213,2011-11-18 10:05:00,16134.0,United Kingdom
577161,280.3,120,2011-11-18 10:18:00,18210.0,United Kingdom
577162,137.3,30,2011-11-18 10:24:00,13323.0,United Kingdom
577165,195.52,116,2011-11-18 10:27:00,13171.0,United Kingdom
577166,102.0,40,2011-11-18 10:37:00,12936.0,United Kingdom
577167,352.63,138,2011-11-18 10:41:00,16511.0,United Kingdom
577168,739.1999999999999,63,2011-11-18 10:42:00,12603.0,Germany
577169,110.46,90,2011-11-18 10:42:00,14641.0,United Kingdom
577170,200.45000000000002,55,2011-11-18 10:46:00,13456.0,United Kingdom
577171,612.21,565,2011-11-18 10:52:00,17159.0,United Kingdom
577172,115.05,74,2011-11-18 10:56:00,17760.0,United Kingdom
577173,579.86,488,2011-11-18 10:57:00,14849.0,United Kingdom
577174,312.0,134,2011-11-18 10:58:00,17841.0,United Kingdom
577175,223.06,156,2011-11-18 10:58:00,14849.0,United Kingdom
577176,316.45,141,2011-11-18 11:07:00,13305.0,United Kingdom
577177,4.16,2,2011-11-18 11:10:00,12748.0,United Kingdom
577178,177.31,96,2011-11-18 11:10:00,12618.0,Italy
577179,92.4,16,2011-11-18 11:20:00,18061.0,United Kingdom
577180,1040.39,315,2011-11-18 11:27:00,12380.0,Belgium
577182,304.7,186,2011-11-18 11:39:00,16945.0,United Kingdom
577202,354.96000000000004,78,2011-11-18 11:47:00,12989.0,United Kingdom
577209,563.28,200,2011-11-18 11:49:00,15621.0,United Kingdom
577217,243.61,205,2011-11-18 11:53:00,17324.0,United Kingdom
577218,143.14,242,2011-11-18 12:02:00,13117.0,United Kingdom
577228,439.66,293,2011-11-18 12:07:00,12391.0,Cyprus
577230,158.53,177,2011-11-18 12:08:00,18034.0,United Kingdom
577235,314.85,148,2011-11-18 12:09:00,14367.0,United Kingdom
577252,260.15,382,2011-11-18 12:22:00,18034.0,United Kingdom
577256,333.62,284,2011-11-18 12:25:00,15530.0,United Kingdom
577258,222.43,108,2011-11-18 12:27:00,16764.0,United Kingdom
577286,129.14,63,2011-11-18 12:39:00,14606.0,United Kingdom
577289,444.96000000000004,516,2011-11-18 12:39:00,12931.0,United Kingdom
577295,374.68,157,2011-11-18 12:46:00,12682.0,France
577296,151.37,117,2011-11-18 12:47:00,17286.0,United Kingdom
577297,277.56,212,2011-11-18 12:48:00,14593.0,United Kingdom
577298,525.55,497,2011-11-18 12:49:00,14299.0,United Kingdom
577299,126.0,81,2011-11-18 12:52:00,12498.0,Germany
577300,306.24,286,2011-11-18 12:53:00,16924.0,United Kingdom
577301,30.450000000000003,9,2011-11-18 12:53:00,12498.0,Germany
577302,181.07,59,2011-11-18 12:57:00,17904.0,United Kingdom
577303,974.8100000000001,413,2011-11-18 13:02:00,14390.0,United Kingdom
577308,295.88,120,2011-11-18 13:14:00,15088.0,United Kingdom
577309,379.19,269,2011-11-18 13:14:00,15933.0,United Kingdom
577310,769.0,665,2011-11-18 13:15:00,13516.0,United Kingdom
577311,106.06,36,2011-11-18 13:16:00,18225.0,United Kingdom
577312,738.1800000000001,422,2011-11-18 13:18:00,17049.0,United Kingdom
577313,157.78,125,2011-11-18 13:21:00,14342.0,United Kingdom
577314,936.64,240,2011-11-18 13:23:00,12444.0,Norway
577315,219.92,154,2011-11-18 13:25:00,17811.0,United Kingdom
577316,1185.85,448,2011-11-18 13:30:00,12578.0,Italy
577317,183.23,87,2011-11-18 13:33:00,16426.0,United Kingdom
577318,1072.73,457,2011-11-18 13:42:00,17675.0,United Kingdom
577319,163.24,137,2011-11-18 13:43:00,17301.0,United Kingdom
577320,396.65,259,2011-11-18 13:44:00,13880.0,United Kingdom
577321,266.91,214,2011-11-18 13:44:00,15311.0,United Kingdom
577322,72.0,200,2011-11-18 13:45:00,17888.0,United Kingdom
577324,303.01,379,2011-11-18 14:01:00,16463.0,United Kingdom
577325,152.64000000000001,144,2011-11-18 14:07:00,13094.0,United Kingdom
577326,166.0,34,2011-11-18 14:08:00,14646.0,Netherlands
577328,188.7,58,2011-11-18 14:14:00,14088.0,United Kingdom
577329,169.06,47,2011-11-18 14:15:00,17779.0,United Kingdom
577331,465.91999999999996,369,2011-11-18 14:23:00,14667.0,United Kingdom
577332,297.65000000000003,151,2011-11-18 14:25:00,13013.0,United Kingdom
577333,370.14,130,2011-11-18 14:40:00,14868.0,United Kingdom
577334,446.94000000000005,230,2011-11-18 14:42:00,15368.0,United Kingdom
577335,355.98,106,2011-11-18 14:50:00,14285.0,United Kingdom
577336,228.99,91,2011-11-18 14:50:00,14793.0,United Kingdom
